answer,latitude,longitude,category,dinner_from,dinner_to
PRE35/ARE429/SUB42902,34.0160394,131.8629968,フレンチ,17:00:00,21:00:00
PRE13/ARE662/SUB66201,35.7389456,139.7018671,その他,17:00:00,21:00:00
PRE34/ARE285/SUB28502,34.400672,133.1810429,和食・日本料理,17:00:00,21:30:00
PRE11/ARE48/SUB4801,35.7875456,139.4613869,居酒屋・バー,17:00:00,23:00:00
PRE47/ARE267/SUB26704,26.3137927,127.8185091,居酒屋・バー,18:00:00,27:00:00
PRE14/ARE35/SUB3201,35.5073181,139.6147402,中華,17:00:00,22:00:00
PRE41/ARE233/SUB23301,33.2739364,129.8788997,中華,18:00:00,24:00:00
PRE23/ARE71/SUB60304,35.3714094,136.9679435,丼もの・揚げ物,17:00:00,21:00:00
PRE24/ARE250/SUB25001,34.997094,136.6462912,イタリアン,17:00:00,21:00:00
PRE44/ARE520/SUB52002,33.6247364,131.4857762,こだわりの肉料理,17:00:00,22:00:00
PRE47/ARE267/SUB26705,26.4278461,127.8215619,居酒屋・バー,16:00:00,24:00:00
PRE43/ARE142/SUB14201,32.7829898,130.7410744,カフェ・スイーツ,18:00:00,23:00:00
PRE11/ARE50/SUB5003,36.0796075,139.3586876,ラーメン・麺類,17:30:00,20:30:00
PRE41/ARE233/SUB23303,33.4217117,129.9985471,フレンチ,17:00:00,22:00:00
PRE28/ARE103/SUB10301,34.721842,135.3571838,丼もの・揚げ物,17:00:00,21:00:00
PRE11/ARE49/SUB48805,36.0193776,139.5953716,洋食・西洋料理,17:00:00,21:00:00
PRE28/ARE105/SUB10501,34.7991838,134.6392448,和食・日本料理,17:00:00,21:00:00
PRE46/ARE143/SUB14301,31.5885107,130.5534848,居酒屋・バー,20:00:00,27:00:00
PRE47/ARE144/SUB14403,26.2190819,127.6939389,郷土料理,18:00:00,27:00:00
PRE09/ARE542/SUB26903,37.0801597,140.0378574,焼肉,17:30:00,21:00:00
PRE23/ARE600/SUB7002,35.1214511,137.1769772,洋食・西洋料理,18:00:00,3:00:00
PRE27/ARE96/SUB9601,34.6831977,135.5142212,居酒屋・バー,17:00:00,22:30:00
PRE23/ARE69/SUB6902,35.2067448,136.9047422,洋食・西洋料理,17:30:00,22:30:00
PRE27/ARE92/SUB9202,34.6994434,135.5179009,焼肉,17:30:00,23:00:00
PRE13/ARE7/SUB703,35.6451588,139.6977203,居酒屋・バー,17:00:00,23:30:00
PRE13/ARE13/SUB704,35.6311726,139.7108091,居酒屋・バー,19:00:00,24:00:00
PRE13/ARE25/SUB2502,35.6399067,139.5608278,洋食・西洋料理,17:30:00,21:00:00
PRE47/ARE247/SUB24701,26.5972971,127.9636119,郷土料理,18:00:00,26:00:00
PRE21/ARE81/SUB8101,35.4137555,136.7855311,フレンチ,17:30:00,23:00:00
PRE13/ARE11/SUB1104,35.6919811,139.7584746,和食・日本料理,17:00:00,21:00:00
PRE27/ARE627/SUB62704,34.6162842,135.5314906,和食・日本料理,17:00:00,22:00:00
PRE13/ARE18/SUB1801,35.67092,139.7407097,焼肉,17:00:00,22:00:00
PRE13/ARE14/SUB1405,35.6568899,139.7326818,その他,18:00:00,21:00:00
PRE18/ARE556/SUB55603,36.1081215,136.2914125,イタリアン,18:00:00,24:00:00
PRE19/ARE374/SUB37405,35.6428891,138.6274327,居酒屋・バー,18:00:00,29:00:00
PRE13/ARE17/SUB1703,35.7165075,139.8579962,しゃぶしゃぶ・すき焼き,17:00:00,24:30:00
PRE19/ARE374/SUB37401,35.6849752,138.6931747,カフェ・スイーツ,17:30:00,21:00:00
PRE24/ARE234/SUB23401,34.4870134,136.7104392,洋食・西洋料理,17:30:00,19:30:00
PRE11/ARE54/SUB49405,35.828265,139.8173774,すし・魚料理,17:00:00,21:00:00
PRE29/ARE281/SUB28102,34.6437645,135.7740302,居酒屋・バー,18:00:00,23:00:00
PRE20/ARE273/SUB55902,36.3655041,137.8593032,丼もの・揚げ物,17:30:00,19:00:00
PRE08/ARE55/SUB36602,36.7436066,140.4887974,ラーメン・麺類,16:30:00,20:30:00
PRE14/ARE40/SUB4001,35.2346068,139.6134046,焼肉,17:00:00,22:00:00
PRE21/ARE382/SUB30201,35.4177879,137.0499063,焼肉,17:00:00,23:00:00
PRE21/ARE81/SUB8101,35.4172512,136.7531188,お好み焼・粉物,17:00:00,21:00:00
PRE14/ARE33/SUB3301,35.4446645,139.5973169,中華,17:00:00,24:00:00
PRE14/ARE30/SUB3002,35.2355921,138.997392,居酒屋・バー,17:00:00,0:00:00
PRE04/ARE158/SUB53103,38.2659969,140.8744003,焼肉,17:00:00,22:00:00
PRE44/ARE138/SUB13801,33.2410071,131.6051788,居酒屋・バー,20:00:00,27:00:00
PRE13/ARE662/SUB66201,35.7323665,139.7110893,居酒屋・バー,17:00:00,23:40:00
PRE08/ARE56/SUB36707,36.1513583,140.4279367,ラーメン・麺類,17:00:00,20:00:00
PRE28/ARE100/SUB10001,34.7130048,135.2376753,中華,18:00:00,21:00:00
PRE27/ARE85/SUB8502,34.8531329,135.6227887,焼肉,17:00:00,23:00:00
PRE23/ARE63/SUB6304,35.1662344,136.9138541,ラーメン・麺類,17:00:00,26:00:00
PRE44/ARE230/SUB23001,33.5955503,131.1961223,居酒屋・バー,17:00:00,24:00:00
PRE37/ARE251/SUB43503,34.2264989,133.7786755,焼肉,17:00:00,22:00:00
PRE13/ARE14/SUB1405,35.6553074,139.7443466,居酒屋・バー,18:00:00,24:30:00
PRE12/ARE42/SUB4102,35.8112097,139.9122539,焼肉,17:00:00,22:30:00
PRE09/ARE59/SUB5901,36.589701,139.924984,居酒屋・バー,17:00:00,24:00:00
PRE13/ARE14/SUB1405,35.6560573,139.7432988,イタリアン,18:00:00,24:30:00
PRE12/ARE460/SUB46002,35.7314951,140.3342516,中華,17:00:00,20:00:00
PRE13/ARE1/SUB106,35.6959402,139.6904009,居酒屋・バー,17:30:00,22:45:00
PRE13/ARE14/SUB1401,35.6644826,139.7391934,焼肉,17:30:00,21:00:00
PRE34/ARE285/SUB28502,34.2850128,133.1781622,お好み焼・粉物,17:00:00,20:00:00
PRE06/ARE289/SUB28901,37.9148699,140.1171635,アジア・エスニック,17:00:00,23:00:00
PRE13/ARE10/SUB1002,35.6790479,139.7780191,居酒屋・バー,17:00:00,23:00:00
PRE14/ARE37/SUB58502,35.5228474,139.7138761,居酒屋・バー,16:30:00,23:00:00
PRE38/ARE145/SUB14501,33.8390805,132.7693344,その他,18:00:00,25:00:00
PRE47/ARE144/SUB14406,26.225027,127.678856,郷土料理,18:00:00,24:00:00
PRE26/ARE114/SUB11402,35.0211574,135.7009285,焼肉,17:00:00,24:00:00
PRE05/ARE160/SUB16001,39.7255944,140.1123253,中華,17:30:00,22:00:00
PRE40/ARE134/SUB13401,33.7262332,130.9727154,その他,17:00:00,21:30:00
PRE03/ARE161/SUB16101,39.7237455,141.1306732,洋食・西洋料理,17:00:00,21:00:00
PRE28/ARE636/SUB63602,34.8045479,134.9820799,丼もの・揚げ物,0:00:00,0:00:00
PRE10/ARE544/SUB6003,36.3780079,139.2401028,丼もの・揚げ物,17:00:00,24:00:00
PRE19/ARE259/SUB37202,35.425153,138.623098,フレンチ,18:00:00,21:00:00
PRE13/ARE14/SUB1405,35.6566212,139.7336275,焼肉,19:00:00,23:00:00
PRE13/ARE12/SUB1206,35.7027689,139.6365247,イタリアン,17:00:00,23:00:00
PRE27/ARE613/SUB61303,34.38946,135.32986,ビュッフェ・バイキング,17:30:00,21:30:00
PRE12/ARE42/SUB4201,35.6822857,139.916156,ラーメン・麺類,17:30:00,20:00:00
PRE42/ARE139/SUB13901,32.7682476,129.8498145,焼肉,17:00:00,23:00:00
PRE13/ARE2/SUB201,35.6701316,139.760137,焼肉,17:00:00,23:00:00
PRE12/ARE45/SUB4501,35.6118666,140.1132898,居酒屋・バー,17:00:00,23:00:00
PRE13/ARE2/SUB201,35.6698016,139.7662186,フレンチ,17:30:00,22:00:00
PRE13/ARE14/SUB1405,35.6536422,139.7350453,和食・日本料理,0:00:00,0:00:00
PRE38/ARE145/SUB14501,33.8336236,132.7571791,中華,17:00:00,22:00:00
PRE33/ARE153/SUB15301,34.6636188,133.9296147,カフェ・スイーツ,17:00:00,23:00:00
PRE13/ARE14/SUB1405,35.6568763,139.7336461,アジア・エスニック,0:00:00,0:00:00
PRE13/ARE16/SUB1302,35.642717,139.7482028,焼肉,17:00:00,23:30:00
PRE13/ARE14/SUB1401,35.6633211,139.7344905,すし・魚料理,17:00:00,5:00:00
PRE03/ARE161/SUB16101,39.7032377,141.1363557,居酒屋・バー,17:00:00,23:00:00
PRE27/ARE89/SUB8905,34.7085458,135.4982201,郷土料理,17:00:00,23:00:00
PRE27/ARE91/SUB9102,34.6823208,135.496384,お好み焼・粉物,17:00:00,23:00:00
PRE13/ARE25/SUB2502,35.6499961,139.5435824,ビュッフェ・バイキング,17:00:00,24:00:00
PRE09/ARE238/SUB23802,36.3408993,139.8474777,ラーメン・麺類,17:00:00,20:00:00
PRE42/ARE236/SUB23601,33.1654909,129.7261325,洋食・西洋料理,17:00:00,22:00:00
PRE27/ARE94/SUB62310,34.6701395,135.4997331,和食・日本料理,17:30:00,25:00:00
PRE40/ARE122/SUB12301,33.589136,130.3956058,居酒屋・バー,17:00:00,2:00:00
PRE27/ARE89/SUB8905,34.7063266,135.4988598,居酒屋・バー,18:00:00,24:00:00
PRE26/ARE116/SUB11504,35.0401698,135.7710731,ラーメン・麺類,17:30:00,22:00:00
PRE13/ARE14/SUB1405,35.6585817,139.7403871,焼肉,19:00:00,23:00:00
PRE13/ARE18/SUB1802,35.6809567,139.7416382,焼鳥・串料理,17:00:00,23:00:00
PRE13/ARE15/SUB1504,35.6775048,139.7626681,鍋,17:00:00,23:00:00
PRE24/ARE250/SUB25002,35.0664602,136.6289281,アジア・エスニック,17:00:00,22:30:00
PRE18/ARE556/SUB15401,36.0780572,136.2397074,ラーメン・麺類,17:00:00,22:00:00
PRE43/ARE253/SUB25301,32.4666756,130.2014038,中華,17:00:00,21:00:00
PRE28/ARE105/SUB10501,34.8303602,134.6917522,居酒屋・バー,17:00:00,23:00:00
PRE27/ARE627/SUB62705,34.6364131,135.4948633,居酒屋・バー,17:00:00,26:00:00
PRE24/ARE250/SUB25002,35.082353,136.6125988,洋食・西洋料理,11:00:00,24:00:00
PRE14/ARE37/SUB58506,35.6322533,139.5361375,アジア・エスニック,17:00:00,23:00:00
PRE45/ARE141/SUB14101,31.9164928,131.4226638,中華,17:30:00,21:00:00
PRE13/ARE14/SUB1405,35.655693,139.7339166,居酒屋・バー,17:00:00,27:00:00
PRE27/ARE94/SUB9401,34.6734038,135.5059903,焼肉,17:00:00,24:00:00
PRE13/ARE13/SUB1303,35.6240826,139.7232326,焼肉,17:00:00,24:00:00
PRE13/ARE5/SUB504,35.7370146,139.748989,ラーメン・麺類,18:00:00,22:00:00
PRE27/ARE92/SUB62105,34.7087234,135.5118953,居酒屋・バー,17:00:00,23:00:00
PRE11/ARE54/SUB5401,35.9233323,139.7779488,お好み焼・粉物,16:00:00,24:00:00
PRE04/ARE158/SUB53103,38.2634604,140.8720191,和食・日本料理,17:00:00,24:00:00
PRE13/ARE8/SUB806,35.6594796,139.6982898,カフェ・スイーツ,15:00:00,23:00:00
PRE13/ARE1/SUB102,35.6812531,139.6912772,フレンチ,18:00:00,20:30:00
PRE46/ARE143/SUB14301,31.5931522,130.5594388,イタリアン,17:30:00,23:00:00
PRE21/ARE382/SUB38203,35.4443563,137.0182038,居酒屋・バー,18:00:00,24:00:00
PRE04/ARE158/SUB53103,38.263593,140.8716597,居酒屋・バー,17:00:00,24:00:00
PRE27/ARE91/SUB9103,34.6911893,135.4868572,不明,18:00:00,22:00:00
PRE20/ARE273/SUB55904,36.1121235,137.9510322,ラーメン・麺類,18:00:00,23:00:00
PRE40/ARE129/SUB12903,33.5551356,130.4141022,イタリアン,17:00:00,23:00:00
PRE13/ARE23/SUB2301,35.6700773,139.7038836,焼肉,18:00:00,23:30:00
PRE23/ARE74/SUB60604,34.8974308,136.9141902,アジア・エスニック,17:00:00,22:30:00
PRE01/ARE446/SUB26101,43.1838996,141.0234389,イタリアン,17:00:00,23:00:00
PRE27/ARE91/SUB9104,34.6910336,135.5062815,居酒屋・バー,16:00:00,23:30:00
PRE27/ARE616/SUB61601,34.7182643,135.5305406,アジア・エスニック,17:00:00,22:00:00
PRE14/ARE28/SUB2803,35.5712841,139.3403137,中華,17:00:00,24:00:00
PRE45/ARE270/SUB27002,31.7289265,131.0736065,洋食・西洋料理,17:00:00,22:30:00
PRE28/ARE98/SUB9801,34.696871,135.1922404,居酒屋・バー,17:30:00,27:00:00
PRE28/ARE101/SUB10102,34.6332737,135.0591797,丼もの・揚げ物,17:00:00,20:00:00
PRE14/ARE38/SUB3801,35.4674837,139.6211904,居酒屋・バー,17:00:00,23:30:00
PRE44/ARE520/SUB52001,33.371636,131.5298755,居酒屋・バー,17:30:00,22:00:00
PRE11/ARE54/SUB5404,35.824292,139.875747,カフェ・スイーツ,17:30:00,22:00:00
PRE34/ARE248/SUB56704,34.3707553,132.5295578,居酒屋・バー,17:00:00,24:00:00
PRE11/ARE52/SUB5201,35.813925,139.7016876,焼肉,17:00:00,24:00:00
PRE13/ARE11/SUB1103,35.7052315,139.7607934,イタリアン,17:30:00,24:00:00
PRE23/ARE61/SUB6101,35.1716259,136.8863109,アジア・エスニック,17:00:00,22:00:00
PRE11/ARE54/SUB5401,35.9293221,139.7773284,イタリアン,17:30:00,21:30:00
PRE20/ARE298/SUB56004,35.6635766,137.8978892,フレンチ,18:00:00,22:30:00
PRE08/ARE58/SUB37002,35.9646732,140.6478535,イタリアン,18:00:00,3:00:00
PRE47/ARE267/SUB26701,26.4307233,127.7827667,居酒屋・バー,18:00:00,24:00:00
PRE13/ARE662/SUB66202,35.7285287,139.7174462,イタリアン,18:00:00,23:00:00
PRE28/ARE106/SUB10601,34.4432468,134.912604,アジア・エスニック,17:00:00,22:30:00
PRE12/ARE43/SUB4302,35.6654779,139.8942668,焼鳥・串料理,17:00:00,1:00:00
PRE13/ARE10/SUB1004,35.6648797,139.8608988,居酒屋・バー,17:00:00,5:00:00
PRE28/ARE105/SUB10503,34.7465407,134.867772,イタリアン,17:00:00,23:00:00
PRE32/ARE151/SUB15101,35.4446905,133.0803151,和食・日本料理,17:30:00,21:00:00
PRE16/ARE156/SUB15601,36.6819003,137.20221,焼肉,17:00:00,22:00:00
PRE13/ARE14/SUB1405,35.6562754,139.7343787,居酒屋・バー,17:00:00,24:00:00
PRE13/ARE14/SUB1405,35.6555122,139.7338575,イタリアン,18:00:00,21:30:00
PRE01/ARE261/SUB44505,43.5568088,141.9129393,フレンチ,17:30:00,21:30:00
PRE13/ARE22/SUB107,35.6804677,139.6870393,イタリアン,19:00:00,24:00:00
PRE13/ARE14/SUB1405,35.6579656,139.7434746,居酒屋・バー,17:00:00,24:00:00
PRE13/ARE14/SUB1405,35.6607376,139.7369247,和食・日本料理,17:00:00,23:00:00
PRE13/ARE14/SUB1405,35.6564754,139.7354141,焼肉,17:00:00,23:30:00
PRE14/ARE29/SUB2901,35.3967697,139.3112352,イタリアン,18:00:00,21:30:00
PRE28/ARE101/SUB10102,34.6313602,135.0388079,中華,17:00:00,21:00:00
PRE01/ARE261/SUB44506,42.5185821,142.031448,イタリアン,18:00:00,22:00:00
PRE34/ARE152/SUB56607,34.3867293,132.4956494,焼肉,17:00:00,24:00:00
PRE40/ARE124/SUB12302,33.5821708,130.3880017,すし・魚料理,18:00:00,22:30:00
PRE27/ARE85/SUB8403,34.7606619,135.473044,居酒屋・バー,17:00:00,22:00:00
PRE14/ARE36/SUB3602,35.369189,139.5827953,その他,17:00:00,22:00:00
PRE01/ARE271/SUB27101,43.770181,142.390394,居酒屋・バー,18:00:00,24:00:00
PRE40/ARE127/SUB12801,33.6037143,130.4022319,鍋,17:00:00,21:30:00
PRE15/ARE157/SUB15701,37.9235858,139.045929,居酒屋・バー,17:00:00,24:00:00
PRE34/ARE248/SUB24803,34.4174675,132.7432599,お好み焼・粉物,18:00:00,21:30:00
PRE46/ARE356/SUB35602,31.9262919,130.7284507,和食・日本料理,18:00:00,22:00:00
PRE14/ARE586/SUB3702,35.5076009,139.6789583,居酒屋・バー,17:00:00,25:00:00
PRE17/ARE155/SUB15501,36.5744004,136.6460256,居酒屋・バー,17:00:00,26:00:00
PRE27/ARE94/SUB9501,34.6608692,135.4975359,居酒屋・バー,17:00:00,26:00:00
PRE37/ARE436/SUB43602,34.0982193,133.6592389,居酒屋・バー,17:00:00,22:00:00
PRE37/ARE146/SUB14601,34.338655,134.1393154,和食・日本料理,17:30:00,22:00:00
PRE13/ARE14/SUB1405,35.6588656,139.74251,イタリアン,17:30:00,24:00:00
PRE13/ARE6/SUB604,35.7009304,139.7395199,中華,17:30:00,22:30:00
PRE40/ARE122/SUB12201,33.5920111,130.3991275,和食・日本料理,18:00:00,24:00:00
PRE09/ARE238/SUB23801,36.3055805,139.5784108,イタリアン,17:30:00,22:00:00
PRE13/ARE14/SUB1405,35.6566104,139.7343373,和食・日本料理,17:30:00,23:30:00
PRE13/ARE663/SUB1202,35.7009404,139.5786916,和食・日本料理,17:00:00,23:00:00
PRE13/ARE662/SUB66201,35.7352314,139.7089882,中華,17:00:00,24:00:00
PRE11/ARE54/SUB5402,35.8300616,139.8050033,すし・魚料理,18:00:00,23:00:00
PRE13/ARE26/SUB2602,35.733296,139.6676952,しゃぶしゃぶ・すき焼き,16:00:00,24:00:00
PRE25/ARE266/SUB41201,35.0978476,136.2278223,居酒屋・バー,17:30:00,24:00:00
PRE13/ARE11/SUB1103,35.6968065,139.7693507,アジア・エスニック,17:00:00,23:00:00
PRE15/ARE500/SUB50004,37.0922627,138.8906334,ラーメン・麺類,17:30:00,20:00:00
PRE15/ARE500/SUB50002,37.1346078,138.7585544,ラーメン・麺類,17:00:00,22:30:00
PRE12/ARE46/SUB4601,35.5410085,140.1925719,洋食・西洋料理,17:30:00,22:00:00
PRE12/ARE42/SUB4201,35.6841333,139.9134231,焼肉,17:00:00,2:00:00
PRE46/ARE143/SUB14301,31.5617629,130.5630913,洋食・西洋料理,17:00:00,21:00:00
PRE47/ARE275/SUB27501,24.3338677,124.1707974,丼もの・揚げ物,17:30:00,23:00:00
PRE28/ARE98/SUB9801,34.6938919,135.189252,居酒屋・バー,17:30:00,24:00:00
PRE13/ARE6/SUB603,35.6802841,139.7358972,和食・日本料理,17:00:00,22:00:00
PRE11/ARE49/SUB48808,36.0890732,139.7110706,和食・日本料理,17:30:00,22:00:00
PRE11/ARE53/SUB5303,35.8842343,139.6382808,居酒屋・バー,16:00:00,23:00:00
PRE41/ARE140/SUB14001,33.3239385,130.2676917,洋食・西洋料理,18:00:00,22:00:00
PRE13/ARE14/SUB1405,35.6550929,139.7347369,こだわりの肉料理,17:00:00,22:30:00
PRE27/ARE85/SUB8403,34.763863,135.4725044,和食・日本料理,17:00:00,22:30:00
PRE32/ARE277/SUB27701,34.9021492,132.0889942,ラーメン・麺類,17:00:00,26:00:00
PRE14/ARE39/SUB3902,35.4465067,139.6383341,居酒屋・バー,17:30:00,24:00:00
PRE13/ARE9/SUB902,35.7178195,139.7963434,すし・魚料理,17:00:00,22:00:00
PRE04/ARE272/SUB53402,38.2901756,141.0093567,アジア・エスニック,17:00:00,21:00:00
PRE12/ARE454/SUB45401,35.8385205,139.9049757,居酒屋・バー,17:00:00,23:00:00
PRE13/ARE9/SUB901,35.7154782,139.7827846,和食・日本料理,17:30:00,21:30:00
PRE14/ARE35/SUB3501,35.5513288,139.6162533,ラーメン・麺類,18:00:00,24:45:00
PRE14/ARE37/SUB58506,35.6176062,139.5662668,中華,17:00:00,24:00:00
PRE13/ARE23/SUB2301,35.6711181,139.7081278,イタリアン,17:00:00,24:00:00
PRE13/ARE10/SUB1001,35.6906809,139.7788714,居酒屋・バー,16:30:00,23:30:00
PRE13/ARE11/SUB1102,35.6973443,139.7767812,焼肉,17:00:00,23:30:00
PRE13/ARE14/SUB1405,35.6548437,139.7360118,フレンチ,18:00:00,23:00:00
PRE13/ARE15/SUB1504,35.6785457,139.7649464,居酒屋・バー,17:30:00,23:00:00
PRE42/ARE236/SUB23602,33.3425065,129.7063895,すし・魚料理,17:00:00,21:00:00
PRE47/ARE144/SUB14402,26.2150479,127.6838485,居酒屋・バー,17:00:00,24:00:00
PRE22/ARE327/SUB32702,35.2012659,138.8832504,フレンチ,18:00:00,22:00:00
PRE06/ARE162/SUB16201,38.1921043,140.2907841,焼肉,17:30:00,22:00:00
PRE27/ARE92/SUB9203,34.6887913,135.5167945,ラーメン・麺類,17:00:00,23:00:00
PRE12/ARE42/SUB4201,35.6957268,139.9270965,イタリアン,18:00:00,23:00:00
PRE10/ARE60/SUB6001,36.4249761,139.0543216,カフェ・スイーツ,18:30:00,21:30:00
PRE40/ARE127/SUB12801,33.5973208,130.41237,イタリアン,18:00:00,2:00:00
PRE20/ARE227/SUB55803,36.2854798,138.4787725,中華,17:00:00,24:00:00
PRE14/ARE34/SUB3404,35.3529614,139.5340355,居酒屋・バー,17:00:00,23:00:00
PRE23/ARE601/SUB7003,34.978474,137.1627108,焼肉,17:00:00,24:00:00
PRE42/ARE507/SUB50702,32.7261365,130.2047907,イタリアン,18:00:00,23:00:00
PRE13/ARE12/SUB1206,35.7015501,139.6366915,洋食・西洋料理,17:30:00,22:00:00
PRE10/ARE547/SUB54701,36.6649417,139.113179,洋食・西洋料理,17:00:00,21:30:00
PRE44/ARE230/SUB23003,33.3179135,130.9356477,焼肉,18:00:00,23:00:00
PRE14/ARE572/SUB57205,35.5152622,139.4204517,洋食・西洋料理,17:30:00,22:00:00
PRE13/ARE6/SUB604,35.7008709,139.7422486,居酒屋・バー,17:00:00,23:30:00
PRE42/ARE236/SUB23601,33.1679766,129.7221042,居酒屋・バー,21:00:00,3:00:00
PRE13/ARE19/SUB1903,35.5560401,139.7189678,丼もの・揚げ物,17:30:00,23:00:00
PRE01/ARE291/SUB29102,43.8003822,143.8556136,ラーメン・麺類,17:00:00,19:30:00
PRE13/ARE14/SUB1401,35.6649927,139.732212,居酒屋・バー,18:00:00,24:00:00
PRE34/ARE285/SUB28501,34.4843523,133.3668199,アジア・エスニック,17:30:00,22:30:00
PRE28/ARE98/SUB9801,34.6942485,135.1892639,フレンチ,18:00:00,22:00:00
PRE11/ARE49/SUB4903,36.0687167,139.6697208,すし・魚料理,17:30:00,22:00:00
PRE13/ARE661/SUB108,35.7091825,139.7030251,イタリアン,17:00:00,22:00:00
PRE26/ARE485/SUB48503,35.5372819,135.1944288,ラーメン・麺類,17:20:00,20:45:00
PRE13/ARE12/SUB1201,35.7065366,139.682583,焼肉,17:00:00,24:00:00
PRE13/ARE662/SUB66202,35.7290404,139.7127925,居酒屋・バー,16:00:00,5:00:00
PRE21/ARE380/SUB38008,35.3340694,136.6589866,洋食・西洋料理,17:00:00,20:30:00
PRE13/ARE24/SUB2402,35.7699079,139.6448473,イタリアン,18:00:00,22:00:00
PRE15/ARE157/SUB49502,37.9235147,139.0443564,焼肉,17:00:00,27:00:00
PRE01/ARE164/SUB43803,43.0713518,141.3528187,居酒屋・バー,17:00:00,24:00:00
PRE35/ARE429/SUB42902,34.0077028,131.867334,居酒屋・バー,17:00:00,23:00:00
PRE33/ARE239/SUB23901,34.570022,133.7594389,鍋,17:00:00,24:00:00
PRE47/ARE275/SUB27501,24.3330406,123.9527993,すし・魚料理,18:00:00,22:00:00
PRE28/ARE103/SUB10301,34.7190417,135.3752327,居酒屋・バー,17:00:00,23:00:00
PRE13/ARE20/SUB2006,35.6499142,139.6823723,洋食・西洋料理,18:00:00,26:00:00
PRE40/ARE132/SUB13201,33.6688366,130.4431372,ラーメン・麺類,17:00:00,23:00:00
PRE13/ARE14/SUB1405,35.6564694,139.7354322,焼肉,18:30:00,23:00:00
PRE12/ARE45/SUB4501,35.6116315,140.1120351,その他,18:00:00,22:30:00
PRE22/ARE79/SUB7901,34.7150564,137.7328557,和食・日本料理,17:30:00,21:00:00
PRE28/ARE101/SUB10102,34.6626862,135.0726064,ラーメン・麺類,17:30:00,23:00:00
PRE22/ARE79/SUB7901,34.713638,137.7307145,アジア・エスニック,17:00:00,22:00:00
PRE07/ARE163/SUB16302,37.3974383,140.3870432,焼肉,15:00:00,23:00:00
PRE12/ARE42/SUB4102,35.8244808,139.9092634,すし・魚料理,17:00:00,22:00:00
PRE13/ARE663/SUB1205,35.7050568,139.622389,丼もの・揚げ物,17:00:00,22:00:00
PRE23/ARE71/SUB7101,35.3015864,136.7995374,中華,18:00:00,2:00:00
PRE26/ARE112/SUB11201,35.0024721,135.7755224,イタリアン,18:00:00,23:00:00
PRE14/ARE37/SUB3101,35.6062678,139.6194195,イタリアン,18:00:00,22:00:00
PRE43/ARE142/SUB14201,32.7663431,130.719733,洋食・西洋料理,18:30:00,21:00:00
PRE18/ARE556/SUB15401,36.0598961,136.2205954,カフェ・スイーツ,18:00:00,24:00:00
PRE22/ARE336/SUB7902,34.7281669,137.8683976,しゃぶしゃぶ・すき焼き,16:00:00,24:00:00
PRE13/ARE14/SUB1405,35.6479411,139.7368249,焼鳥・串料理,16:30:00,23:50:00
PRE27/ARE611/SUB61102,34.5097928,135.6014797,すし・魚料理,17:00:00,23:00:00
PRE43/ARE142/SUB14201,32.7929916,130.7175812,ラーメン・麺類,18:00:00,21:00:00
PRE01/ARE261/SUB44502,43.1113903,141.5568087,フレンチ,17:30:00,23:00:00
PRE36/ARE148/SUB14801,34.0676428,134.5493486,中華,18:00:00,4:00:00
PRE13/ARE2/SUB204,35.6723049,139.7743335,和食・日本料理,17:00:00,24:00:00
PRE27/ARE86/SUB61002,34.8210762,135.6640739,ラーメン・麺類,17:00:00,22:00:00
PRE25/ARE295/SUB29501,35.0037139,135.9491995,居酒屋・バー,17:30:00,22:00:00
PRE01/ARE164/SUB43803,43.0641854,141.3515363,鍋,17:00:00,23:00:00
PRE37/ARE146/SUB14601,34.3266257,134.0470308,お好み焼・粉物,17:00:00,20:30:00
PRE14/ARE34/SUB31303,35.33098,139.3497757,イタリアン,17:00:00,22:30:00
PRE27/ARE94/SUB9501,34.6616,135.502,こだわりの肉料理,18:00:00,23:30:00
PRE13/ARE13/SUB1303,35.6265015,139.7213529,お好み焼・粉物,17:00:00,24:00:00
PRE11/ARE52/SUB5203,35.8160207,139.6545151,アジア・エスニック,17:00:00,22:30:00
PRE13/ARE6/SUB602,35.6991897,139.7493365,和食・日本料理,17:30:00,23:00:00
PRE22/ARE330/SUB33001,35.0226538,138.4882524,居酒屋・バー,17:00:00,2:00:00
PRE39/ARE147/SUB14701,33.5606167,133.5357221,こだわりの肉料理,17:00:00,22:00:00
PRE25/ARE411/SUB41101,35.3588022,136.0469182,和食・日本料理,17:00:00,20:00:00
PRE34/ARE285/SUB28502,34.4100559,133.1790318,丼もの・揚げ物,17:00:00,22:00:00
PRE13/ARE2/SUB204,35.6715071,139.7731743,アジア・エスニック,17:30:00,22:30:00
PRE13/ARE14/SUB1405,35.6604421,139.7391969,イタリアン,18:00:00,22:30:00
PRE27/ARE91/SUB9102,34.6851733,135.4986934,フレンチ,17:30:00,23:00:00
PRE13/ARE14/SUB1405,35.6479744,139.7358787,すし・魚料理,18:00:00,22:30:00
PRE24/ARE406/SUB40601,34.7665809,136.1347438,アジア・エスニック,17:00:00,22:00:00
PRE21/ARE382/SUB38206,35.4342787,137.1242,その他,18:00:00,22:00:00
PRE12/ARE41/SUB4101,35.8667937,139.9420035,中華,17:00:00,23:00:00
PRE27/ARE85/SUB8403,34.7494476,135.4758928,アジア・エスニック,17:00:00,23:00:00
